timestamp,thread_label,utilization,frequency
2023-03-25 15:49:42.452701978 +05:30,cpu5,38.83495,4012
2023-03-25 15:49:42.452728352 +05:30,cpu6,58.25243,4001
2023-03-25 15:49:42.452753987 +05:30,cpu7,53.846157,1163
2023-03-25 15:49:43.476356407 +05:30,cpu0,51.960785,3969
2023-03-25 15:49:43.476531814 +05:30,cpu1,53.465347,3832
2023-03-25 15:49:43.476579838 +05:30,cpu2,48.54369,3828
2023-03-25 15:49:43.476616259 +05:30,cpu3,55.88235,3828
2023-03-25 15:49:43.476642443 +05:30,cpu4,55.76923,3801
2023-03-25 15:49:43.476667171 +05:30,cpu5,56.862747,3830
2023-03-25 15:49:43.476691921 +05:30,cpu6,60.784317,3800
2023-03-25 15:49:43.476716408 +05:30,cpu7,55.445545,3805
2023-03-25 15:49:44.500597049 +05:30,cpu0,57.692307,4100
2023-03-25 15:49:44.500790062 +05:30,cpu1,41.747574,4100
2023-03-25 15:49:44.500817187 +05:30,cpu2,50.48544,3172
2023-03-25 15:49:44.500840719 +05:30,cpu3,50.48544,4099
2023-03-25 15:49:44.500863959 +05:30,cpu4,57.843136,4100
2023-03-25 15:49:44.500887062 +05:30,cpu5,59.2233,4100
2023-03-25 15:49:44.500910009 +05:30,cpu6,58.823532,4084
2023-03-25 15:49:44.500933131 +05:30,cpu7,55.88235,4100
2023-03-25 15:49:45.528432483 +05:30,cpu0,48.039215,3953
2023-03-25 15:49:45.528579739 +05:30,cpu1,43.137257,4100
2023-03-25 15:49:45.528628400 +05:30,cpu2,60.396038,3034
2023-03-25 15:49:45.528668996 +05:30,cpu3,52.427185,4100
2023-03-25 15:49:45.528709087 +05:30,cpu4,57.843136,4100
2023-03-25 15:49:45.528750197 +05:30,cpu5,58.823532,4100
2023-03-25 15:49:45.528790245 +05:30,cpu6,60.194176,4094
2023-03-25 15:49:45.528816028 +05:30,cpu7,45.098038,4099
2023-03-25 15:49:46.552456159 +05:30,cpu0,57.692307,4110
2023-03-25 15:49:46.552538356 +05:30,cpu1,57.843136,2312
2023-03-25 15:49:46.552574420 +05:30,cpu2,54.36893,4099
2023-03-25 15:49:46.552602559 +05:30,cpu3,58.41584,4101
2023-03-25 15:49:46.552629355 +05:30,cpu4,57.281555,4199
2023-03-25 15:49:46.552654120 +05:30,cpu5,50.0,849
2023-03-25 15:49:46.552679061 +05:30,cpu6,60.784317,4036
2023-03-25 15:49:46.552703582 +05:30,cpu7,48.54369,4224
2023-03-25 15:49:47.572483668 +05:30,cpu0,56.862747,4071
2023-03-25 15:49:47.572564389 +05:30,cpu1,47.524754,4100
2023-03-25 15:49:47.572589982 +05:30,cpu2,57.425743,4100
2023-03-25 15:49:47.572614763 +05:30,cpu3,58.823532,4100
2023-03-25 15:49:47.572639007 +05:30,cpu4,61.165047,3208
2023-03-25 15:49:47.572661869 +05:30,cpu5,59.2233,4100
2023-03-25 15:49:47.572696895 +05:30,cpu6,59.2233,4100
2023-03-25 15:49:47.572719850 +05:30,cpu7,54.807693,4100
2023-03-25 15:49:48.602091494 +05:30,cpu0,55.88235,400
2023-03-25 15:49:48.602596788 +05:30,cpu1,46.601944,400
2023-03-25 15:49:48.602856775 +05:30,cpu2,50.0,400
2023-03-25 15:49:48.603106143 +05:30,cpu3,50.48544,400
2023-03-25 15:49:48.603351946 +05:30,cpu4,59.80392,400
2023-03-25 15:49:48.603595375 +05:30,cpu5,56.310677,400
2023-03-25 15:49:48.603839639 +05:30,cpu6,60.396038,400
2023-03-25 15:49:48.604242813 +05:30,cpu7,59.2233,399
2023-03-25 15:49:49.680362307 +05:30,cpu0,58.49057,2871
2023-03-25 15:49:49.680547563 +05:30,cpu1,58.333332,2819
2023-03-25 15:49:49.680589619 +05:30,cpu2,58.715595,2865
2023-03-25 15:49:49.680623352 +05:30,cpu3,58.333332,2865
2023-03-25 15:49:49.680660518 +05:30,cpu4,61.11111,2865
2023-03-25 15:49:49.680693185 +05:30,cpu5,58.49057,1629
2023-03-25 15:49:49.680726473 +05:30,cpu6,59.047623,2899
2023-03-25 15:49:49.680759430 +05:30,cpu7,57.009346,2801
2023-03-25 15:49:50.720355095 +05:30,cpu0,52.884613,4066
2023-03-25 15:49:50.720460758 +05:30,cpu1,54.71698,4000
2023-03-25 15:49:50.720502813 +05:30,cpu2,59.2233,3979
2023-03-25 15:49:50.720543106 +05:30,cpu3,61.538464,3999
2023-03-25 15:49:50.720582720 +05:30,cpu4,60.194176,3999
2023-03-25 15:49:50.720621542 +05:30,cpu5,60.000004,3999
2023-03-25 15:49:50.720661135 +05:30,cpu6,60.952385,4000
2023-03-25 15:49:50.720686176 +05:30,cpu7,56.310677,4000
2023-03-25 15:49:51.744572265 +05:30,cpu0,58.25243,4075
2023-03-25 15:49:51.744639955 +05:30,cpu1,56.310677,4100
2023-03-25 15:49:51.744664565 +05:30,cpu2,58.653843,4100
2023-03-25 15:49:51.744687994 +05:30,cpu3,44.660194,4099
2023-03-25 15:49:51.744711296 +05:30,cpu4,50.48544,3353
2023-03-25 15:49:51.744734597 +05:30,cpu5,50.0,4100
2023-03-25 15:49:51.744758212 +05:30,cpu6,58.823532,4100
2023-03-25 15:49:51.744781345 +05:30,cpu7,48.54369,4100
2023-03-25 15:49:52.772485087 +05:30,cpu0,59.2233,4095
2023-03-25 15:49:52.772591151 +05:30,cpu1,56.310677,2665
2023-03-25 15:49:52.772635452 +05:30,cpu2,58.25243,4012
2023-03-25 15:49:52.772662695 +05:30,cpu3,54.36893,4103
2023-03-25 15:49:52.772688924 +05:30,cpu4,59.80392,1949
2023-03-25 15:49:52.772714013 +05:30,cpu5,49.52381,4109
2023-03-25 15:49:52.772739209 +05:30,cpu6,61.165047,3387
2023-03-25 15:49:52.772763239 +05:30,cpu7,51.960785,4157
2023-03-25 15:49:53.796477260 +05:30,cpu0,58.25243,4100
2023-03-25 15:49:53.796637321 +05:30,cpu1,52.941177,4100
2023-03-25 15:49:53.796683058 +05:30,cpu2,58.823532,4100
2023-03-25 15:49:53.796721918 +05:30,cpu3,59.80392,2265
2023-03-25 15:49:53.796760534 +05:30,cpu4,42.156864,4100
2023-03-25 15:49:53.796799143 +05:30,cpu5,58.823532,4100
2023-03-25 15:49:53.796837663 +05:30,cpu6,57.692307,4100
2023-03-25 15:49:53.796875741 +05:30,cpu7,45.098038,4041
2023-03-25 15:49:54.824457394 +05:30,cpu0,59.80392,4114
2023-03-25 15:49:54.824551524 +05:30,cpu1,52.941177,4100
2023-03-25 15:49:54.824585677 +05:30,cpu2,60.194176,4100
2023-03-25 15:49:54.824616531 +05:30,cpu3,56.310677,909
2023-03-25 15:49:54.824641923 +05:30,cpu4,56.310677,4100
2023-03-25 15:49:54.824657805 +05:30,cpu5,60.784317,4100
2023-03-25 15:49:54.824672654 +05:30,cpu6,60.784317,4099
2023-03-25 15:49:54.824687604 +05:30,cpu7,54.901962,2162
2023-03-25 15:49:55.844402906 +05:30,cpu0,58.823532,4085
2023-03-25 15:49:55.844469976 +05:30,cpu1,50.0,4100
2023-03-25 15:49:55.844497320 +05:30,cpu2,58.999996,4099
2023-03-25 15:49:55.844522745 +05:30,cpu3,61.38614,2911
2023-03-25 15:49:55.844547772 +05:30,cpu4,47.058823,3268
2023-03-25 15:49:55.844572191 +05:30,cpu5,49.019608,4099
2023-03-25 15:49:55.844596961 +05:30,cpu6,60.784317,4099
2023-03-25 15:49:55.844621591 +05:30,cpu7,54.45545,3800
2023-03-25 15:49:56.868547529 +05:30,cpu0,60.194176,4067
2023-03-25 15:49:56.868666212 +05:30,cpu1,60.396038,1825
2023-03-25 15:49:56.868709852 +05:30,cpu2,59.80392,4008
2023-03-25 15:49:56.868738218 +05:30,cpu3,45.098038,4103
2023-03-25 15:49:56.868763317 +05:30,cpu4,57.425743,2469
2023-03-25 15:49:56.868786984 +05:30,cpu5,47.058823,3641
2023-03-25 15:49:56.868810774 +05:30,cpu6,60.576923,4060
2023-03-25 15:49:56.868834316 +05:30,cpu7,47.058823,4103
2023-03-25 15:49:57.896593670 +05:30,cpu0,60.784317,4001
2023-03-25 15:49:57.896668750 +05:30,cpu1,57.843136,1389
2023-03-25 15:49:57.896716674 +05:30,cpu2,58.823532,4327
2023-03-25 15:49:57.896763016 +05:30,cpu3,44.660194,4018
2023-03-25 15:49:57.896813903 +05:30,cpu4,60.194176,2242
2023-03-25 15:49:57.896910130 +05:30,cpu5,53.92157,1015
2023-03-25 15:49:57.897004094 +05:30,cpu6,59.80392,4381
2023-03-25 15:49:57.897095698 +05:30,cpu7,47.058823,4042
2023-03-25 15:49:58.920467768 +05:30,cpu0,60.194176,3944
2023-03-25 15:49:58.920546083 +05:30,cpu1,39.215687,4145
2023-03-25 15:49:58.920672796 +05:30,cpu2,60.194176,4101
2023-03-25 15:49:58.920721518 +05:30,cpu3,58.823532,1110
2023-03-25 15:49:58.920747625 +05:30,cpu4,54.807693,4082
2023-03-25 15:49:58.920774109 +05:30,cpu5,59.2233,4145
2023-03-25 15:49:58.920814386 +05:30,cpu6,59.80392,4145
2023-03-25 15:49:58.920834784 +05:30,cpu7,52.427185,2363
2023-03-25 15:49:59.952479381 +05:30,cpu0,60.194176,4055
2023-03-25 15:49:59.952698139 +05:30,cpu1,58.25243,4135
2023-03-25 15:49:59.952728299 +05:30,cpu2,59.2233,4126
2023-03-25 15:49:59.952750037 +05:30,cpu3,57.692307,1075
2023-03-25 15:49:59.952768781 +05:30,cpu4,55.76923,2384
2023-03-25 15:49:59.952786488 +05:30,cpu5,45.098038,4126
2023-03-25 15:49:59.952804078 +05:30,cpu6,60.576923,4100
2023-03-25 15:49:59.952821722 +05:30,cpu7,61.165047,2461
2023-03-25 15:50:00.976449730 +05:30,cpu0,60.000004,4040
2023-03-25 15:50:00.976527458 +05:30,cpu1,58.25243,3901
2023-03-25 15:50:00.976554711 +05:30,cpu2,60.784317,3904
2023-03-25 15:50:00.976580309 +05:30,cpu3,54.901962,3886
2023-03-25 15:50:00.976605942 +05:30,cpu4,58.823532,3898
2023-03-25 15:50:00.976631163 +05:30,cpu5,43.68932,3814
2023-03-25 15:50:00.976655997 +05:30,cpu6,58.823532,3901
2023-03-25 15:50:00.976679758 +05:30,cpu7,49.019608,3901
2023-03-25 15:50:02.004359921 +05:30,cpu0,61.165047,4044
2023-03-25 15:50:02.004428264 +05:30,cpu1,58.823532,4052
2023-03-25 15:50:02.004471919 +05:30,cpu2,59.80392,4050
2023-03-25 15:50:02.004511316 +05:30,cpu3,58.25243,4037
2023-03-25 15:50:02.004548974 +05:30,cpu4,59.2233,4003
2023-03-25 15:50:02.004586599 +05:30,cpu5,51.960785,2400
2023-03-25 15:50:02.004624824 +05:30,cpu6,59.615387,3793
2023-03-25 15:50:02.004662132 +05:30,cpu7,50.48544,4062
2023-03-25 15:50:03.032610549 +05:30,cpu0,46.601944,4007
2023-03-25 15:50:03.032696183 +05:30,cpu1,51.456306,4000
2023-03-25 15:50:03.032725067 +05:30,cpu2,60.194176,4000
2023-03-25 15:50:03.032753071 +05:30,cpu3,60.194176,4000
2023-03-25 15:50:03.032779805 +05:30,cpu4,63.366337,4000
2023-03-25 15:50:03.032806266 +05:30,cpu5,48.076923,4000
2023-03-25 15:50:03.032833360 +05:30,cpu6,57.843136,4000
2023-03-25 15:50:03.032860401 +05:30,cpu7,58.823532,3999
2023-03-25 15:50:04.056347999 +05:30,cpu0,57.281555,4139
2023-03-25 15:50:04.056425618 +05:30,cpu1,58.823532,1776
2023-03-25 15:50:04.056455308 +05:30,cpu2,58.823532,4173
2023-03-25 15:50:04.056482584 +05:30,cpu3,58.25243,4065
2023-03-25 15:50:04.056508914 +05:30,cpu4,43.137257,4149
2023-03-25 15:50:04.056533887 +05:30,cpu5,44.554455,4034
2023-03-25 15:50:04.056548490 +05:30,cpu6,60.194176,4143
2023-03-25 15:50:04.056561625 +05:30,cpu7,59.2233,4024
2023-03-25 15:50:05.076402915 +05:30,cpu0,59.047623,4056
2023-03-25 15:50:05.076485992 +05:30,cpu1,56.310677,3911
2023-03-25 15:50:05.076705276 +05:30,cpu2,59.80392,4100
2023-03-25 15:50:05.076732920 +05:30,cpu3,60.194176,4102
2023-03-25 15:50:05.076757126 +05:30,cpu4,53.92157,4100
2023-03-25 15:50:05.076780593 +05:30,cpu5,50.980396,2033
2023-03-25 15:50:05.076804519 +05:30,cpu6,60.396038,4100
2023-03-25 15:50:05.076828131 +05:30,cpu7,58.823532,4100
2023-03-25 15:50:06.100507200 +05:30,cpu0,57.425743,4100
2023-03-25 15:50:06.100570753 +05:30,cpu1,57.843136,3705
2023-03-25 15:50:06.100594615 +05:30,cpu2,59.80392,4100
2023-03-25 15:50:06.100633795 +05:30,cpu3,59.40594,4093
2023-03-25 15:50:06.100656769 +05:30,cpu4,53.92157,4099
2023-03-25 15:50:06.100681453 +05:30,cpu5,55.88235,1069
2023-03-25 15:50:06.100704046 +05:30,cpu6,60.784317,4100
2023-03-25 15:50:06.100730220 +05:30,cpu7,59.80392,4097
2023-03-25 15:50:07.128368167 +05:30,cpu0,60.194176,3929
2023-03-25 15:50:07.128688559 +05:30,cpu1,61.38614,3795
2023-03-25 15:50:07.128825613 +05:30,cpu2,59.047623,3800
2023-03-25 15:50:07.128910446 +05:30,cpu3,56.862747,3800
2023-03-25 15:50:07.128955042 +05:30,cpu4,56.310677,3800
2023-03-25 15:50:07.128997320 +05:30,cpu5,45.544556,3790
2023-03-25 15:50:07.129039783 +05:30,cpu6,60.194176,3775
2023-03-25 15:50:07.129081660 +05:30,cpu7,59.80392,3800
2023-03-25 15:50:08.152444895 +05:30,cpu0,59.2233,3958
2023-03-25 15:50:08.152717763 +05:30,cpu1,51.428574,4003
2023-03-25 15:50:08.152787422 +05:30,cpu2,60.576923,2039
2023-03-25 15:50:08.152828026 +05:30,cpu3,55.76923,4018
2023-03-25 15:50:08.152873863 +05:30,cpu4,59.80392,2942
2023-03-25 15:50:08.152912365 +05:30,cpu5,41.17647,4018
2023-03-25 15:50:08.152950342 +05:30,cpu6,53.846157,3850
2023-03-25 15:50:08.152988378 +05:30,cpu7,61.38614,4018
2023-03-25 15:50:09.180551372 +05:30,cpu0,59.80392,4020
2023-03-25 15:50:09.180626884 +05:30,cpu1,42.156864,4094
2023-03-25 15:50:09.180654141 +05:30,cpu2,59.80392,4100
2023-03-25 15:50:09.180678952 +05:30,cpu3,50.0,4100
2023-03-25 15:50:09.180703325 +05:30,cpu4,58.25243,4099
2023-03-25 15:50:09.180726795 +05:30,cpu5,57.281555,4099
2023-03-25 15:50:09.180750121 +05:30,cpu6,56.862747,4100
2023-03-25 15:50:09.180773128 +05:30,cpu7,61.165047,4100
2023-03-25 15:50:10.204508495 +05:30,cpu0,60.952385,4242
2023-03-25 15:50:10.204581239 +05:30,cpu1,55.88235,4297
2023-03-25 15:50:10.204605293 +05:30,cpu2,60.576923,3954
2023-03-25 15:50:10.204644521 +05:30,cpu3,59.80392,4162
2023-03-25 15:50:10.204667667 +05:30,cpu4,54.45545,3948
2023-03-25 15:50:10.204691322 +05:30,cpu5,57.843136,4317
2023-03-25 15:50:10.204731722 +05:30,cpu6,61.165047,1252
2023-03-25 15:50:10.204757101 +05:30,cpu7,61.38614,4063
2023-03-25 15:50:11.232643125 +05:30,cpu0,59.2233,3970
2023-03-25 15:50:11.232977678 +05:30,cpu1,62.13592,3897
2023-03-25 15:50:11.233163963 +05:30,cpu2,58.823532,3908
2023-03-25 15:50:11.233339466 +05:30,cpu3,58.999996,3877
2023-03-25 15:50:11.233412512 +05:30,cpu4,52.380955,3900
2023-03-25 15:50:11.233455207 +05:30,cpu5,46.153847,3923
2023-03-25 15:50:11.233496272 +05:30,cpu6,53.92157,3900
2023-03-25 15:50:11.233537120 +05:30,cpu7,59.2233,3860
2023-03-25 15:50:12.260520451 +05:30,cpu0,59.2233,3775
2023-03-25 15:50:12.260570145 +05:30,cpu1,48.039215,3774
2023-03-25 15:50:12.260596325 +05:30,cpu2,60.576923,3740
2023-03-25 15:50:12.260627737 +05:30,cpu3,61.165047,3763
2023-03-25 15:50:12.260646170 +05:30,cpu4,56.862747,3774
2023-03-25 15:50:12.260664565 +05:30,cpu5,49.019608,3794
2023-03-25 15:50:12.260682922 +05:30,cpu6,56.435646,3763
2023-03-25 15:50:12.260701794 +05:30,cpu7,60.194176,3743
2023-03-25 15:50:13.284391585 +05:30,cpu0,50.980396,3999
2023-03-25 15:50:13.284712124 +05:30,cpu1,45.098038,4028
2023-03-25 15:50:13.284748008 +05:30,cpu2,59.80392,4100
2023-03-25 15:50:13.284775436 +05:30,cpu3,60.194176,4070
2023-03-25 15:50:13.284801432 +05:30,cpu4,57.281555,4100
2023-03-25 15:50:13.284827607 +05:30,cpu5,55.445545,2491
2023-03-25 15:50:13.284853655 +05:30,cpu6,49.019608,4099
2023-03-25 15:50:13.284878642 +05:30,cpu7,60.194176,4025
2023-03-25 15:50:14.308568498 +05:30,cpu0,58.41584,4100
2023-03-25 15:50:14.308636941 +05:30,cpu1,57.692307,4100
2023-03-25 15:50:14.308660980 +05:30,cpu2,59.80392,4100
2023-03-25 15:50:14.308684738 +05:30,cpu3,60.784317,4100
2023-03-25 15:50:14.308708234 +05:30,cpu4,52.427185,4093
2023-03-25 15:50:14.308731265 +05:30,cpu5,56.310677,4100
2023-03-25 15:50:14.308754782 +05:30,cpu6,57.692307,4099
2023-03-25 15:50:14.308777858 +05:30,cpu7,59.80392,4099
2023-03-25 15:50:15.336357560 +05:30,cpu0,55.339806,4092
2023-03-25 15:50:15.336554634 +05:30,cpu1,48.54369,3984
2023-03-25 15:50:15.336602682 +05:30,cpu2,60.784317,3961
2023-03-25 15:50:15.336684212 +05:30,cpu3,59.2233,3952
2023-03-25 15:50:15.336779804 +05:30,cpu4,59.80392,3984
2023-03-25 15:50:15.336882623 +05:30,cpu5,60.396038,3902
2023-03-25 15:50:15.336975860 +05:30,cpu6,57.843136,3983
2023-03-25 15:50:15.337062283 +05:30,cpu7,60.396038,3824
2023-03-25 15:50:16.372560252 +05:30,cpu0,61.165047,3998
2023-03-25 15:50:16.372634380 +05:30,cpu1,44.660194,3998
2023-03-25 15:50:16.372661631 +05:30,cpu2,61.165047,3980
2023-03-25 15:50:16.372700796 +05:30,cpu3,61.904762,3483
2023-03-25 15:50:16.372724972 +05:30,cpu4,55.2381,4026
2023-03-25 15:50:16.372756406 +05:30,cpu5,53.773582,3957
2023-03-25 15:50:16.372769911 +05:30,cpu6,55.76923,3682
2023-03-25 15:50:16.372782652 +05:30,cpu7,58.25243,735
2023-03-25 15:50:17.396360119 +05:30,cpu0,47.572815,4086
2023-03-25 15:50:17.396646207 +05:30,cpu1,49.51456,4066
2023-03-25 15:50:17.396760014 +05:30,cpu2,60.784317,4093
2023-03-25 15:50:17.396862407 +05:30,cpu3,59.80392,4114
2023-03-25 15:50:17.396931339 +05:30,cpu4,55.445545,4100
2023-03-25 15:50:17.397031839 +05:30,cpu5,56.862747,4170
2023-03-25 15:50:17.397125615 +05:30,cpu6,56.435646,4089
2023-03-25 15:50:17.397218549 +05:30,cpu7,58.823532,4059
2023-03-25 15:50:18.424344597 +05:30,cpu0,48.54369,3984
2023-03-25 15:50:18.424441786 +05:30,cpu1,62.13592,4013
2023-03-25 15:50:18.424470801 +05:30,cpu2,58.25243,4016
2023-03-25 15:50:18.424495687 +05:30,cpu3,62.376236,4016
2023-03-25 15:50:18.424520121 +05:30,cpu4,58.823532,3961
2023-03-25 15:50:18.424544134 +05:30,cpu5,53.39806,4016
2023-03-25 15:50:18.424568361 +05:30,cpu6,59.80392,4001
2023-03-25 15:50:18.424592274 +05:30,cpu7,60.784317,4028
2023-03-25 15:50:19.448482783 +05:30,cpu0,58.823532,3999
2023-03-25 15:50:19.448589106 +05:30,cpu1,53.39806,914
2023-03-25 15:50:19.448622050 +05:30,cpu2,61.38614,4251
2023-03-25 15:50:19.448647845 +05:30,cpu3,48.54369,4225
2023-03-25 15:50:19.448673218 +05:30,cpu4,62.13592,4008
2023-03-25 15:50:19.448687685 +05:30,cpu5,47.572815,1156
2023-03-25 15:50:19.448700549 +05:30,cpu6,57.692307,3836
2023-03-25 15:50:19.448713239 +05:30,cpu7,56.73077,4109
2023-03-25 15:50:20.472409328 +05:30,cpu0,58.823532,3082
2023-03-25 15:50:20.472547380 +05:30,cpu1,57.843136,3963
2023-03-25 15:50:20.472631250 +05:30,cpu2,60.194176,3964
2023-03-25 15:50:20.472676722 +05:30,cpu3,57.425743,3963
2023-03-25 15:50:20.472716271 +05:30,cpu4,58.0,3597
2023-03-25 15:50:20.472754739 +05:30,cpu5,57.843136,3956
2023-03-25 15:50:20.472793383 +05:30,cpu6,50.495052,3955
2023-03-25 15:50:20.472832171 +05:30,cpu7,55.445545,3963
2023-03-25 15:50:21.496357027 +05:30,cpu0,58.25243,4009
2023-03-25 15:50:21.496684850 +05:30,cpu1,41.346153,4076
2023-03-25 15:50:21.496795706 +05:30,cpu2,61.165047,4100
2023-03-25 15:50:21.496872816 +05:30,cpu3,48.54369,4100
2023-03-25 15:50:21.496912774 +05:30,cpu4,57.692307,4100
2023-03-25 15:50:21.496951177 +05:30,cpu5,56.862747,3973
2023-03-25 15:50:21.496989306 +05:30,cpu6,55.339806,4099
2023-03-25 15:50:21.497027307 +05:30,cpu7,46.07843,4100
2023-03-25 15:50:22.524369659 +05:30,cpu0,59.80392,4012
2023-03-25 15:50:22.524456237 +05:30,cpu1,56.862747,3994
2023-03-25 15:50:22.524698987 +05:30,cpu2,59.80392,4028
2023-03-25 15:50:22.524787200 +05:30,cpu3,57.281555,3921
2023-03-25 15:50:22.524820154 +05:30,cpu4,57.425743,4061
2023-03-25 15:50:22.524851457 +05:30,cpu5,57.843136,4028
2023-03-25 15:50:22.524885563 +05:30,cpu6,59.615387,3994
2023-03-25 15:50:22.524916179 +05:30,cpu7,57.843136,4027
2023-03-25 15:50:23.548441193 +05:30,cpu0,52.427185,3954
2023-03-25 15:50:23.548543565 +05:30,cpu1,59.2233,4005
2023-03-25 15:50:23.548580107 +05:30,cpu2,60.576923,4173
2023-03-25 15:50:23.548613627 +05:30,cpu3,57.692307,4012
2023-03-25 15:50:23.548646338 +05:30,cpu4,60.194176,1573
2023-03-25 15:50:23.548679247 +05:30,cpu5,60.194176,4216
2023-03-25 15:50:23.548711825 +05:30,cpu6,58.823532,4249
2023-03-25 15:50:23.548744893 +05:30,cpu7,55.339806,3797
2023-03-25 15:50:24.576516368 +05:30,cpu0,57.281555,3920
2023-03-25 15:50:24.576611046 +05:30,cpu1,57.843136,3866
2023-03-25 15:50:24.576641187 +05:30,cpu2,59.80392,3871
2023-03-25 15:50:24.576669336 +05:30,cpu3,59.40594,3836
2023-03-25 15:50:24.576697133 +05:30,cpu4,60.194176,3830
2023-03-25 15:50:24.576724306 +05:30,cpu5,59.80392,3843
2023-03-25 15:50:24.576751468 +05:30,cpu6,60.194176,3798
2023-03-25 15:50:24.576780744 +05:30,cpu7,58.823532,3883
2023-03-25 15:50:25.596466716 +05:30,cpu0,57.425743,3937
2023-03-25 15:50:25.596629773 +05:30,cpu1,59.615387,3821
2023-03-25 15:50:25.596662326 +05:30,cpu2,59.615387,3889
2023-03-25 15:50:25.596686859 +05:30,cpu3,51.923077,3851
2023-03-25 15:50:25.596710986 +05:30,cpu4,59.80392,3786
2023-03-25 15:50:25.596735397 +05:30,cpu5,60.784317,3852
2023-03-25 15:50:25.596760270 +05:30,cpu6,60.784317,3852
2023-03-25 15:50:25.596784923 +05:30,cpu7,57.843136,3843
2023-03-25 15:50:26.624390287 +05:30,cpu0,58.41584,4040
2023-03-25 15:50:26.624483654 +05:30,cpu1,60.194176,4037
2023-03-25 15:50:26.624510585 +05:30,cpu2,63.366337,4001
2023-03-25 15:50:26.624534429 +05:30,cpu3,57.281555,4059
2023-03-25 15:50:26.624559004 +05:30,cpu4,59.2233,4010
2023-03-25 15:50:26.624584153 +05:30,cpu5,60.784317,4048
2023-03-25 15:50:26.624610317 +05:30,cpu6,59.80392,3935
2023-03-25 15:50:26.624637514 +05:30,cpu7,61.165047,3976
2023-03-25 15:50:27.648358846 +05:30,cpu0,60.194176,3871
2023-03-25 15:50:27.648708204 +05:30,cpu1,59.80392,4099
2023-03-25 15:50:27.648843062 +05:30,cpu2,48.076923,4100
2023-03-25 15:50:27.648925654 +05:30,cpu3,47.058823,4100
2023-03-25 15:50:27.648965062 +05:30,cpu4,59.80392,4099
2023-03-25 15:50:27.649003039 +05:30,cpu5,60.194176,4100
2023-03-25 15:50:27.649041831 +05:30,cpu6,61.764706,4099
2023-03-25 15:50:27.649079633 +05:30,cpu7,46.534653,4100
2023-03-25 15:50:28.676460702 +05:30,cpu0,60.194176,4129
2023-03-25 15:50:28.676541283 +05:30,cpu1,60.784317,4029
2023-03-25 15:50:28.676566654 +05:30,cpu2,57.425743,4145
2023-03-25 15:50:28.676591182 +05:30,cpu3,60.194176,3829
2023-03-25 15:50:28.676615463 +05:30,cpu4,60.194176,4098
2023-03-25 15:50:28.676639656 +05:30,cpu5,60.784317,4043
2023-03-25 15:50:28.676664247 +05:30,cpu6,48.039215,4145
2023-03-25 15:50:28.676688300 +05:30,cpu7,49.03846,2240
2023-03-25 15:50:29.700771700 +05:30,cpu0,60.194176,4078
2023-03-25 15:50:29.700835137 +05:30,cpu1,60.194176,4058
2023-03-25 15:50:29.701036612 +05:30,cpu2,58.25243,4071
2023-03-25 15:50:29.701063639 +05:30,cpu3,56.310677,4068
2023-03-25 15:50:29.701087569 +05:30,cpu4,59.80392,4068
2023-03-25 15:50:29.701111303 +05:30,cpu5,59.80392,4068
2023-03-25 15:50:29.701135452 +05:30,cpu6,59.615387,4068
2023-03-25 15:50:29.701158801 +05:30,cpu7,54.45545,4095
2023-03-25 15:50:30.740810940 +05:30,cpu0,60.576923,4063
2023-03-25 15:50:30.740992647 +05:30,cpu1,60.000004,4077
2023-03-25 15:50:30.741040424 +05:30,cpu2,59.2233,4080
2023-03-25 15:50:30.741080881 +05:30,cpu3,56.73077,2255
2023-03-25 15:50:30.741120178 +05:30,cpu4,59.615387,4078
2023-03-25 15:50:30.741159116 +05:30,cpu5,60.194176,4059
2023-03-25 15:50:30.741198522 +05:30,cpu6,58.823532,4080
2023-03-25 15:50:30.741237603 +05:30,cpu7,57.843136,833
2023-03-25 15:50:31.768380012 +05:30,cpu0,61.165047,4048
2023-03-25 15:50:31.768609782 +05:30,cpu1,60.194176,4062
2023-03-25 15:50:31.768650284 +05:30,cpu2,60.784317,4100
2023-03-25 15:50:31.768674339 +05:30,cpu3,56.862747,4100
2023-03-25 15:50:31.768699815 +05:30,cpu4,58.653843,4100
2023-03-25 15:50:31.768723076 +05:30,cpu5,60.396038,4025
2023-03-25 15:50:31.768746523 +05:30,cpu6,59.2233,4099
2023-03-25 15:50:31.768769491 +05:30,cpu7,55.339806,4100
2023-03-25 15:50:32.796465264 +05:30,cpu0,59.40594,4142
2023-03-25 15:50:32.796644727 +05:30,cpu1,59.2233,4136
2023-03-25 15:50:32.796692873 +05:30,cpu2,60.194176,3995
2023-03-25 15:50:32.796729278 +05:30,cpu3,56.862747,4071
2023-03-25 15:50:32.796753063 +05:30,cpu4,60.396038,4160
2023-03-25 15:50:32.796771677 +05:30,cpu5,59.2233,4181
2023-03-25 15:50:32.796789343 +05:30,cpu6,50.980396,2514
2023-03-25 15:50:32.796806771 +05:30,cpu7,55.76923,4082
2023-03-25 15:50:33.820587193 +05:30,cpu0,61.538464,4031
2023-03-25 15:50:33.820665666 +05:30,cpu1,60.396038,3983
2023-03-25 15:50:33.820690566 +05:30,cpu2,59.80392,4073
2023-03-25 15:50:33.820714628 +05:30,cpu3,62.745102,4163
2023-03-25 15:50:33.820738150 +05:30,cpu4,59.80392,4135
